Date,Open,High,Low,Close,Adj Close,Volume
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,277.408935546875,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,276.7901306152344,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,280.443115234375,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,281.97021484375,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,280.4930114746094,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,280.21356201171875,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,276.480712890625,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,278.7862854003906,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,280.8623046875,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,285.59326171875,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,289.11651611328125,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,288.4976806640625,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,285.99249267578125,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,285.673095703125,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,285.95257568359375,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,284.3656005859375,20940900
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,284.2757873535156,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,286.5713806152344,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,285.9625549316406,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,288.966796875,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,288.90692138671875,16585200
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,287.779052734375,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,285.8927001953125,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,286.4017333984375,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,289.2562561035156,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,292.2904357910156,18231400
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,294.037109375,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,292.5199890136719,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,290.7300109863281,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,296.7699890136719,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,304.3599853515625,40796100
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,304.6499938964844,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,302.6199951171875,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,302.010009765625,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,299.0899963378906,17666100
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,299.7200012207031,22597000
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,303.5899963378906,16348100
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,301.8800048828125,26285300
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,301.8299865722656,18983800
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,301.1499938964844,16285600
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,301.1400146484375,14747900
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,300.17999267578125,17180400
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,300.2099914550781,15046800
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,297.25,19927000
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,295.7099914550781,19619400
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,296.989990234375,23652900
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,299.7900085449219,21853400
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,304.82000732421875,28356300
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,305.2200012207031,19550800
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,299.8699951171875,41372500
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,294.29998779296875,38278700
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,294.79998779296875,22364100
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,298.5799865722656,26626300
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,299.55999755859375,18604600
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,299.3500061035156,14999000
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,294.1700134277344,23571700
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,283.5199890136719,43186200
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,284.0,26353700
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,281.9200134277344,32325800
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,289.1000061035156,30086300
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,283.1099853515625,31350700
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,288.760009765625,24993000
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,293.1099853515625,28002600
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,294.8500061035156,20430500
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,294.8500061035156,17680300
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,294.2300109863281,19298600
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,292.8800048828125,17974100
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,296.30999755859375,23416300
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,302.75,27262900
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,304.2099914550781,25374700
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,307.2900085449219,22729300
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,308.2300109863281,17682100
